0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0
5.797868358081803e-05;5.5485777738758745e-05;3.6392580914378355e-05;0.99999999933779;0.0007942008825388893;0.000760050244589717;0.0009970570115729188
5.797868358081803e-05;5.5485777738758745e-05;3.6392580914378355e-05;0.99999999933779;0.0;0.0;0.0
5.797868358081803e-05;5.5485777738758745e-05;3.6392580914378355e-05;0.99999999933779;0.0;0.0;0.0
5.797868358081803e-05;5.5485777738758745e-05;3.6392580914378355e-05;0.99999999933779;0.0;0.0;0.0
-0.0001159533287738924;-4.219840902489752e-09;0.0;1.0;-0.002319066577013557;-0.0007397822380673246;-0.000970468824597641
-5.7974645193074366e-05;-5.5489997579661235e-05;-3.6392580914378355e-05;0.99999999933779;0.0007730221923378522;-0.0007397822380673246;-0.000970468824597641
0.0002319389631139717;0.00022195998884891555;0.00014557032317552283;0.9999999894046404;0.003917342190901278;0.0037488964766925234;0.004917916340866423
0.0002319389631139717;0.00022195998884891555;0.00014557032317552283;0.9999999894046404;0.0;0.0;0.0
-0.0002898651341398398;0.00016634339780719623;0.00010917774255033885;0.9999999940401102;-0.007147807942850004;-0.0007600502445897169;-0.0009970570115729186
-0.00040578615097474865;0.00027727697008758916;0.0001819629036079106;0.9999999834447507;-0.0015257016954036556;0.0014600965225012984;0.0019153989959163967
-0.0003477872800629275;0.0003327838426212251;0.00021835548379930307;0.9999999761604411;0.0007834684381802556;0.0007497792953385046;0.0009835832681732847
-0.0003477872800629275;0.0003327838426212251;0.00021835548379930307;0.9999999761604411;0.0;0.0;0.0
-0.00040578615097474865;0.00027727697008758916;0.00018196290360791061;0.9999999834447507;-0.0007730221923378522;-0.0007397822380673246;-0.000970468824597641
-0.00040578615097474865;0.00027727697008758916;0.00018196290360791061;0.9999999834447507;0.0;0.0;0.0
-0.00040578615097474865;0.00027727697008758916;0.00018196290360791061;0.9999999834447507;0.0;0.0;0.0
-0.00040578615097474865;0.00027727697008758916;0.00018196290360791061;0.9999999834447507;0.0;0.0;0.0
-0.00040578615097474865;0.00027727697008758916;0.00018196290360791061;0.9999999834447507;0.0;0.0;0.0
-0.00040578615097474865;0.00027727697008758916;0.00018196290360791061;0.9999999834447507;0.0;0.0;0.0
-0.00040578615097474865;0.00027727697008758916;0.00018196290360791061;0.9999999834447507;0.0;0.0;0.0
-0.0018552722575975859;0.00021994716734525027;0.0010917772107765886;0.9999994040110834;-0.019325554808446305;-0.000739782238067325;0.024261720614941022
-0.005160148418049348;0.00015039298547398243;0.003166149250381513;0.9999949877369008;-0.044062264963257575;-0.0007397822380673284;0.05531672300206553
-0.011943641971124817;3.295046014949486e-05;0.005968347837446133;0.9999821892534343;-0.08809441217876171;-0.0007205671150006411;0.07278516184482305
-0.01704668120914095;-0.00015486999472058829;0.009098019712736787;0.9999586121621767;-0.06894522255986249;-0.0014995585906770073;0.08458816106290248
-0.01988807952453016;-0.00026565121657903747;0.010371699602876467;0.999946212477125;-0.03737969153738956;-0.0007300482612506486;0.03351948242853694
-0.02313875597386001;-0.0005565334095791272;0.010881166963037892;0.9999407983503436;-0.04387423253809432;-0.002999117181354019;0.013770165754425984
-0.024465810808983468;-0.000308442004078905;0.011063118914001302;0.9999388018273392;-0.01731770495821812;0.0036028355750032034;0.004726309210702795
-0.024524998879223252;-0.0003651927525462824;0.011026728552920266;0.99993920378062;-0.0007942008825388893;-0.000760050244589717;-0.0009970570115729188
-0.024524998879223252;-0.0003651927525462824;0.011026728552920266;0.99993920378062;0.0;0.0;0.0
-0.024524998879223252;-0.0003651927525462824;0.011026728552920266;0.99993920378062;0.0;0.0;0.0
-0.024524998879223252;-0.0003651927525462824;0.011026728552920266;0.99993920378062;0.0;0.0;0.0
-0.024524998879223252;-0.0003651927525462824;0.011026728552920266;0.99993920378062;0.0;0.0;0.0
-0.024524998879223252;-0.0003651927525462824;0.011026728552920266;0.99993920378062;0.0;0.0;0.0
-0.024524998879223252;-0.0003651927525462824;0.011026728552920266;0.99993920378062;0.0;0.0;0.0
-0.024524998879223252;-0.0003651927525462824;0.011026728552920266;0.99993920378062;0.0;0.0;0.0
-0.024524998879223252;-0.0003651927525462824;0.011026728552920266;0.99993920378062;0.0;0.0;0.0
-0.024524998879223252;-0.0003651927525462824;0.011026728552920266;0.99993920378062;0.0;0.0;0.0
-0.024524998879223252;-0.0003651927525462824;0.011026728552920266;0.99993920378062;0.0;0.0;0.0
-0.024524998879223252;-0.0003651927525462824;0.011026728552920266;0.99993920378062;0.0;0.0;0.0
-0.024584186949463037;-0.00042194350101365985;0.011063118914001302;0.9999388018273392;-0.0007834684381802556;-0.0007497792953385046;0.0009835832681732847
-0.02464337896373854;-0.00047869837894012586;0.011099509260430122;0.9999383985497194;-0.0007834684381802556;-0.0007497792953385046;0.0009835832681732847
-0.024761774823220756;-0.0005922205220428004;0.011172289909138333;0.9999375880214656;-0.0015460443846757044;-0.0014795644761346491;0.001940937649195282
-0.024820978667721844;-0.0006489877865424296;0.011208680211321332;0.9999371807708324;-0.0007942008825388893;-0.000760050244589717;0.0009970570115729188
-0.024820978667721844;-0.0006489877865424296;0.011208680211321332;0.9999371807708324;0.0;0.0;0.0
-0.024820978667721844;-0.0006489877865424296;0.011208680211321332;0.9999371807708324;0.0;0.0;0.0
-0.024761770880439488;-0.0005922163937865198;0.01124507049865933;0.9999367721958625;0.0007628508477018278;0.0007300482612506492;0.0009576994979581983
-0.024761770880439488;-0.0005922163937865198;0.01124507049865933;0.9999367721958625;0.0;0.0;0.0
-0.025183000134700474;-0.0012126620051108494;0.014192630044532735;0.9998992795539053;-0.0052706058568489965;-0.007926238265007048;0.07656620921338529
-0.025538613419374894;-0.001446958144274616;0.021761045560006992;0.9997632004110449;-0.004638133154027118;-0.0029591289522693047;0.20185751551630934
-0.025837283491127717;-0.0016292327562741934;0.03372952366687813;0.9994309977348138;-0.003716452847778146;-0.002133987225194208;0.30700408008906144
-0.025651243581778123;-0.0021633831591153386;0.04761987248524896;0.998865530361564;0.003092088769351387;-0.007397822380673239;0.3707190909962988
-0.026291234817087415;-0.0022880484631010375;0.06153734186334028;0.9981047818522835;-0.008072700109857323;-0.0007023249095575901;0.352869835273003
-0.028059495448348036;-0.002851675522335157;0.07315646120797331;0.9973204761677794;-0.023190665770135573;-0.004438693428403953;0.31055002387124514
-0.03385319791470277;-0.003812567987722058;0.08204572670289628;0.9966285660815636;-0.07704793561788463;-0.0007300482612506574;0.2346363769997586
-0.042898743811169024;-0.006106599804324881;0.08755746594792474;0.9961594702439855;-0.12059146200470493;-0.010356951332942536;0.14751126133884143
-0.05529709169801225;-0.00900230102048552;0.08846374993781096;0.9960793969091724;-0.16619977135263822;-0.009617169094875222;0.024261720614941022
-0.07185053437422656;-0.012599121942681368;0.08839124990343433;0.9960858331190684;-0.22563891019591362;-0.008997351544062056;-0.0019671665363465624
-0.0914542506724391;-0.01626968697927028;0.08864499797255714;0.9960632832980268;-0.26514661197188333;-0.002219346714201985;0.006793281772183487
-0.11264635421800374;-0.01984437684792366;0.08791998828310457;0.9961275398563674;-0.28009505410683216;0.0028822684600025694;-0.01890523684281118
-0.13526961132104953;-0.023975062926107772;0.08791998828310457;0.9961275398563674;-0.2981657027588858;-0.0014411342300012888;-3.812354472513975e-17
